time;dt;imu_reseted;gps_position_received;initial_heading;gps_x;gps_y;om_gauche;om_droit;meca_position_measure_received;meca_fiab;meca_position_x;meca_position_y;meca_velocity_x;visu_position_measure_received;visu_fiab;visu_position_x;visu_position_y;visu_velocity_measure_received;visu_velocity_x;visu_velocity_y;imu_accel_measure_received;accel_mss_x;accel_mss_y;imu_theta_received;heading;imu_theta;imu_yaw_velocity;kalman_position_x;kalman_position_y
1469032006194;0.01;0.0;0;0.496253;0.0;0.0;48;63;0;1.0;1.828972;1.541723;0.0001;0;0.877551;1.923297;1.534359;0;0.0001;0.0001;1;0.230156;-0.050034;1;0.162479;1.340426;0.092458;1.78918;1.60405
1469032006204;0.01;0.0;0;0.496452;0.0;0.0;48;63;0;1.0;1.835693;1.570397;0.0001;1;0.836842;1.938673;1.572443;1;0.333405;-0.063678;1;0.322891;-0.239862;1;0.176321;1.341611;0.118456;1.789476;1.604721
1469032006214;0.01;0.0;0;0.496452;0.0;0.0;46;63;0;1.0;1.835693;1.570397;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;-0.252287;-0.024415;1;0.190671;1.342119;0.050778;1.790512;1.609146
1469032006224;0.01;0.0;0;0.497168;0.0;0.0;46;63;1;1.0;1.835693;1.570397;0.294519;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.0001;-0.125928;1;0.200039;1.343313;0.119378;1.786966;1.595595
1469032006234;0.01;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.835693;1.570397;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;-0.558413;0.420722;1;0.211048;1.344954;0.164114;1.78787;1.599487
1469032006250;0.016;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.835693;1.570397;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.700475;0.972882;1;0.222578;1.345474;0.03255;1.789307;1.605718
1469032006254;0.004;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.835693;1.570397;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.700475;0.972882;1;0.234629;1.345996;0.130329;1.789665;1.607276
1469032006264;0.01;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.842315;1.599095;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.579195;0.126947;1;0.24712;1.346436;0.043991;1.790559;1.611171
1469032006275;0.011;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.842315;1.599095;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.33016;0.580011;1;0.260479;1.347304;0.078916;1.791541;1.615456
1469032006284;0.009;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.848845;1.627814;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.33016;0.580011;1;0.274544;1.34801;0.078447;1.792341;1.618962
1469032006294;0.01;0.0;0;0.497168;0.0;0.0;46;63;0;1.0;1.848845;1.627814;0.0001;0;0.836842;1.938673;1.572443;0;0.0001;0.0001;1;0.775667;-2.30484;1;0.289047;1.348448;0.043819;1.793227;1.622859
1469032006304;0.01;0.0;0;0.49702;0.0;0.0;46;63;0;1.0;1.848845;1.627814;0.0001;1;0.836158;1.9485;1.641065;1;0.572272;0.026996;1;-0.405157;0.534071;1;0.304253;1.349151;0.070271;1.795046;1.630877
1469032006314;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;1.319549;0.104964;1;0.32024;1.349931;0.078016;1.795951;1.634884
1469032006325;0.011;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;1.319549;0.104964;1;0.336607;1.350312;0.034642;1.796934;1.639252
1469032006334;0.009;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;0.387521;-0.988574;1;0.353708;1.351045;0.081483;1.797737;1.642826
1469032006344;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;1.554603;-1.45518;1;0.371306;1.351543;0.049762;1.798626;1.646797
1469032006354;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;1.21037;0.362228;1;0.389692;1.352331;0.078775;1.799514;1.65077
1469032006364;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;0.625291;-2.386528;1;0.409147;1.3534;0.106909;1.800398;1.654742
1469032006374;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;1.300752;-0.93093;1;0.429117;1.353914;0.051455;1.801277;1.658716
1469032006384;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;-1.750195;-2.889211;1;0.450021;1.354849;0.093452;1.802155;1.662691
1469032006394;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;-0.837001;0.074955;1;0.471949;1.355872;0.102358;1.803029;1.666666
1469032006404;0.01;0.0;0;0.49702;0.0;0.0;45;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;-0.093064;-1.395964;1;0.49437;1.356366;0.049336;1.803899;1.670642
1469032006414;0.01;0.0;0;0.49702;0.0;0.0;47;63;0;1.0;1.848845;1.627814;0.0001;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;-0.649953;0.688186;1;0.517835;1.35741;0.104447;1.804767;1.674618
1469032006424;0.01;0.0;0;0.49737;0.0;0.0;47;63;1;1.0;1.848845;1.627814;0.294516;0;0.836158;1.9485;1.641065;0;0.0001;0.0001;1;0.921118;0.735034;1;0.532524;1.358001;0.059123;1.802085;1.663961
1469032006435;0.011;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.848845;1.627814;0.0001;1;0.880597;1.955151;1.683803;1;0.445717;0.012785;1;-0.418519;0.437542;1;0.548352;1.35914;0.103524;1.803308;1.669647
1469032006444;0.009;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.855175;1.656578;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;-0.418519;0.437542;1;0.565374;1.360335;0.132699;1.804026;1.672982
1469032006454;0.01;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.855175;1.656578;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;-0.607576;-0.455682;1;0.583541;1.361479;0.114474;1.804819;1.676688
1469032006464;0.01;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.855175;1.656578;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;-1.424484;0.242259;1;0.60224;1.362012;0.053232;1.805607;1.680395
1469032006474;0.01;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.855175;1.656578;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;-1.405074;-0.336833;1;0.621917;1.362989;0.097784;1.806394;1.684103
1469032006484;0.01;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.855175;1.656578;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;-1.438779;1.332857;1;0.641974;1.36337;0.038037;1.807178;1.687812
1469032006495;0.011;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.855175;1.656578;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;0.092081;1.390426;1;0.662492;1.363831;0.041934;1.808038;1.691891
1469032006504;0.009;0.0;0;0.497325;0.0;0.0;47;63;0;1.0;1.861274;1.685392;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;0.092081;1.390426;1;0.683297;1.364117;0.031738;1.80874;1.695229
1469032006514;0.01;0.0;0;0.497325;0.0;0.0;50;63;0;1.0;1.861274;1.685392;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;0.497239;0.027624;1;0.704147;1.364162;0.004572;1.809519;1.698939
1469032006524;0.01;0.0;0;0.497325;0.0;0.0;50;63;0;1.0;1.867316;1.714217;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;1.656119;0.346831;1;0.725056;1.364222;0.00593;1.810317;1.702741
1469032006534;0.01;0.0;0;0.497325;0.0;0.0;50;63;0;1.0;1.867316;1.714217;0.0001;0;0.880597;1.955151;1.683803;0;0.0001;0.0001;1;0.793116;-0.223939;1;0.746005;1.364262;0.003999;1.811115;1.706544
1469032006544;0.01;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.867316;1.714217;0.0001;1;0.805405;1.969651;1.742829;1;0.473782;-0.031882;1;0.653074;-0.916411;1;0.767119;1.364427;0.016512;1.812487;1.712366
1469032006555;0.011;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.867316;1.714217;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;-0.416224;-0.050759;1;0.788564;1.364757;0.030052;1.813377;1.716608
1469032006564;0.009;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.867316;1.714217;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;1.505979;-2.798512;1;0.810252;1.365;0.027005;1.814105;1.720079
1469032006574;0.01;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.867316;1.714217;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;-0.294494;-1.030729;1;0.832407;1.365468;0.046737;1.814912;1.723936
1469032006584;0.01;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.87333;1.743049;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.538235;-1.937648;1;0.855194;1.366099;0.06314;1.815718;1.727794
1469032006594;0.01;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.87333;1.743049;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.27813;-0.834389;1;0.878204;1.366322;0.022307;1.816521;1.731651
1469032006604;0.01;0.0;0;0.497302;0.0;0.0;50;63;0;1.0;1.87333;1.743049;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.269731;-0.712861;1;0.901695;1.366804;0.048128;1.817323;1.735509
1469032006615;0.011;0.0;0;0.497302;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.678988;0.034379;1;0.925547;1.367164;0.03279;1.818203;1.739753
1469032006624;0.009;0.0;0;0.496977;0.0;0.0;53;63;1;1.0;1.87333;1.743049;0.589034;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.678988;0.034379;1;0.934843;1.367298;0.014889;1.824173;1.766155
1469032006634;0.01;0.0;0;0.496977;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.926745;0.0337;1;0.944513;1.367671;0.037277;1.825112;1.770695
1469032006645;0.011;0.0;0;0.496977;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.805405;1.969651;1.742829;0;0.0001;0.0001;1;0.40585;-1.507441;1;0.954513;1.368001;0.029992;1.826143;1.775689
1469032006654;0.009;0.0;0;0.497012;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;1;0.846535;1.976624;1.784567;1;0.34403;-0.000263;1;0.199966;0.333276;1;0.964706;1.368195;0.021526;1.826376;1.777096
1469032006665;0.011;0.0;0;0.497012;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;0.53941;-0.733951;1;0.975488;1.368784;0.053549;1.827389;1.782014
1469032006674;0.009;0.0;0;0.497012;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;-2.041252;-0.194405;1;0.986558;1.369071;0.031947;1.828215;1.786038
1469032006684;0.01;0.0;0;0.497012;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;-1.503354;-0.866171;1;0.998051;1.369495;0.042351;1.829131;1.79051
1469032006694;0.01;0.0;0;0.497012;0.0;0.0;53;63;0;1.0;1.87333;1.743049;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;-1.109085;0.145932;1;1.009718;1.369669;0.017393;1.830046;1.794982
1469032006704;0.01;0.0;0;0.497012;0.0;0.0;53;63;0;1.0;1.879262;1.771897;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;0.581912;-0.114475;1;1.021577;1.36986;0.019114;1.830959;1.799454
1469032006714;0.01;0.0;0;0.497012;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;0.171888;0.02714;1;1.033455;1.36988;0.001989;1.831872;1.803926
1469032006724;0.01;0.0;0;0.497012;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;1.149686;0.720699;1;1.045337;1.369883;0.000331;1.832817;1.808554
1469032006734;0.01;0.0;0;0.497012;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;0.379214;0.141103;1;1.057151;1.369816;-0.006738;1.833761;1.813182
1469032006744;0.01;0.0;0;0.497012;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;-0.570352;0.417123;1;1.068812;1.369662;-0.01533;1.834706;1.81781
1469032006754;0.01;0.0;0;0.497012;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;0;0.846535;1.976624;1.784567;0;0.0001;0.0001;1;-1.330775;-0.437637;1;1.080427;1.369616;-0.0046;1.835651;1.822437
1469032006764;0.01;0.0;0;0.497007;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;1;0.819512;1.982321;1.832129;1;0.469248;0.019002;1;-1.899812;-0.009047;1;1.091909;1.369484;-0.0132;1.836519;1.827001
1469032006777;0.013;0.0;0;0.497007;0.0;0.0;58;63;0;1.0;1.879262;1.771897;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;-1.291098;-0.170881;1;1.103326;1.369316;-0.012913;1.837748;1.833015
1469032006790;0.013;0.0;0;0.497007;0.0;0.0;58;63;0;1.0;1.891042;1.829611;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;1.218462;-0.363573;1;1.114502;1.369177;-0.010737;1.838978;1.839028
1469032006794;0.004;0.0;0;0.497007;0.0;0.0;58;63;0;1.0;1.891042;1.829611;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;1.218462;-0.363573;1;1.125539;1.369039;-0.034547;1.839356;1.840878
1469032006804;0.01;0.0;0;0.497007;0.0;0.0;58;63;0;1.0;1.891042;1.829611;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;0.811404;0.96845;1;1.13617;1.368632;-0.040655;1.840303;1.845503
1469032006814;0.01;0.0;0;0.497007;0.0;0.0;59;63;0;1.0;1.891042;1.829611;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;0.794908;0.727968;1;1.146498;1.36833;-0.030245;1.841252;1.850128
1469032006824;0.01;0.0;0;0.497042;0.0;0.0;59;63;1;1.0;1.891042;1.829611;0.44178;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;0.313681;0.83373;1;1.147332;1.368133;-0.019708;1.841311;1.850685
1469032006834;0.01;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.891042;1.829611;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;-0.610765;0.292479;1;1.147749;1.367715;-0.041741;1.842247;1.855235
1469032006845;0.011;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;-1.148605;0.408973;1;1.147852;1.367401;-0.02854;1.843278;1.860238
1469032006855;0.01;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;-0.711633;0.607492;1;1.147835;1.367281;-0.012058;1.844218;1.864787
1469032006864;0.009;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;0.042564;0.451174;1;1.147696;1.36716;-0.013461;1.845063;1.868881
1469032006874;0.01;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;0.987784;0.373756;1;1.147504;1.367106;-0.00535;1.846004;1.873429
1469032006884;0.01;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;1.963323;-0.338848;1;1.147292;1.367086;-0.001962;1.846944;1.877977
1469032006894;0.01;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;0;0.819512;1.982321;1.832129;0;0.0001;0.0001;1;1.124706;0.226914;1;1.147153;1.36716;0.007348;1.847885;1.882526
1469032006904;0.01;0.0;0;0.497042;0.0;0.0;59;63;0;1.0;1.896961;1.858462;0.0001;1;0.813187;1.991205;1.896808;1;0.447072;0.009013;1;1.393839;-0.268812;1;1.14715;1.367295;0.013543;1.848709;1.886676
1469032006914;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.896961;1.858462;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;-0.361448;-0.256818;1;1.147344;1.367492;0.01969;1.849646;1.891214
1469032006924;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.896961;1.858462;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;0.307589;0.280448;1;1.147838;1.367792;0.029989;1.850595;1.895815
1469032006934;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.896961;1.858462;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;-0.109776;-0.50314;1;1.148417;1.367877;0.008516;1.851543;1.900415
1469032006944;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;1.078829;-0.417925;1;1.149324;1.368205;0.032746;1.85249;1.905016
1469032006954;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;-0.636795;-1.449934;1;1.150556;1.36853;0.032572;1.853436;1.909617
1469032006964;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;0.706372;-0.587115;1;1.151912;1.368654;0.012391;1.85438;1.914218
1469032006974;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;1.022129;-1.263197;1;1.153367;1.368753;0.009902;1.855324;1.918819
1469032006984;0.01;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;0.642401;-0.391463;1;1.154881;1.368812;0.005902;1.856267;1.923421
1469032006995;0.011;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;0.919686;-0.119959;1;1.156536;1.368953;0.012778;1.857304;1.928483
1469032007004;0.009;0.0;0;0.497042;0.0;0.0;61;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;1.31745;-0.454613;1;1.158124;1.368887;-0.00738;1.858152;1.932624
1469032007014;0.01;0.0;0;0.497042;0.0;0.0;63;63;0;1.0;1.902897;1.88731;0.0001;0;0.813187;1.991205;1.896808;0;0.0001;0.0001;1;-0.769484;0.307794;1;1.159703;1.368877;-0.00099;1.859095;1.937226
1469032007024;0.01;0.0;1;0.525856;0.945158;1.786406;63;63;1;1.0;1.914721;1.945015;0.58904;1;0.787234;1.999129;1.965762;1;0.648096;0.027471;1;-1.279509;0.271677;1;0.0;1.368857;-0.001974;1.862409;1.958177
1469032007034;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.914721;1.945015;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;-0.378635;0.246113;1;0.000606;1.368739;-0.011802;1.863452;1.963273
1469032007044;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.914721;1.945015;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;-0.918728;-0.918728;1;0.001109;1.368635;-0.010385;1.864496;1.968369
1469032007054;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.914721;1.945015;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;-0.038954;-0.068169;1;0.00145;1.368474;-0.016062;1.86554;1.973464
1469032007064;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.914721;1.945015;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;0.781406;-0.625125;1;0.001676;1.368358;-0.01167;1.866585;1.97856
1469032007074;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.914721;1.945015;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;1.783859;0.036592;1;0.001652;1.368109;-0.02483;1.86763;1.983655
1469032007084;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;0.651966;-0.208267;1;0.001469;1.367949;-0.016005;1.868677;1.98875
1469032007094;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;-0.145688;0.045528;1;0.001145;1.367809;-0.014082;1.869725;1.993845
1469032007104;0.01;0.0;0;0.525856;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.787234;1.999129;1.965762;0;0.0001;0.0001;1;-1.602749;0.153936;1;0.000615;1.367603;-0.020603;1.870773;1.99894
1469032007114;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;1;0.821429;2.009382;2.040555;1;0.662062;0.014045;1;-1.047679;-0.292595;1;9e-06;1.367527;-0.007525;1.872497;2.007473
1469032007124;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-1.173364;-0.715466;1;-0.001028;1.367096;-0.043169;1.873565;2.012657
1469032007134;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;0.621986;-0.300627;1;-0.002327;1.366833;-0.026256;1.874635;2.01784
1469032007144;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-0.064659;-1.034548;1;-0.003815;1.366645;-0.018773;1.875706;2.023023
1469032007154;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;1.980089;-0.927515;1;-0.005514;1.366433;-0.021238;1.876778;2.028206
1469032007164;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;1.491689;-0.250219;1;-0.007352;1.366295;-0.013787;1.877852;2.033388
1469032007177;0.013;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.920641;1.973866;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-1.19694;1.015335;1;-0.009206;1.366278;-0.001278;1.879248;2.040126
1469032007184;0.007;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.926597;2.002709;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-1.19694;1.015335;1;-0.010998;1.366341;0.008954;1.88;2.043753
1469032007194;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.926597;2.002709;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-1.988175;0.151001;1;-0.01255;1.366581;0.023942;1.881074;2.048936
1469032007204;0.01;0.0;0;0.525713;0.0;0.0;63;63;0;1.0;1.926597;2.002709;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-1.109277;1.197697;1;-0.013928;1.366754;0.017378;1.882147;2.054119
1469032007214;0.01;0.0;0;0.525713;0.0;0.0;60;63;0;1.0;1.926597;2.002709;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;-0.579444;-0.48287;1;-0.015189;1.366871;0.011708;1.883219;2.059302
1469032007224;0.01;0.0;0;0.526547;0.0;0.0;60;63;1;1.0;1.926597;2.002709;0.29452;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;1.284754;0.1294;1;-0.01699;1.367056;0.018465;1.87842;2.036404
1469032007235;0.011;0.0;0;0.526547;0.0;0.0;60;63;0;1.0;1.926597;2.002709;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;2.413945;-0.643719;1;-0.018606;1.367241;0.016847;1.879411;2.041205
1469032007244;0.009;0.0;0;0.526547;0.0;0.0;60;63;0;1.0;1.932564;2.03155;0.0001;0;0.821429;2.009382;2.040555;0;0.0001;0.0001;1;1.571118;-0.482631;1;-0.020205;1.367258;0.001837;1.880221;2.045134
1469032007254;0.01;0.0;0;0.526556;0.0;0.0;60;63;0;1.0;1.932564;2.03155;0.0001;1;0.784314;2.015749;2.089556;1;0.418589;0.01177;1;0.842463;-0.340772;1;-0.021738;1.367324;0.006612;1.880976;2.048971
1469032007264;0.01;0.0;0;0.526556;0.0;0.0;60;63;0;1.0;1.938516;2.060395;0.0001;0;0.784314;2.015749;2.089556;0;0.0001;0.0001;1;0.102867;0.377179;1;-0.023248;1.367347;0.002292;1.881873;2.053323
1469032007274;0.01;0.0;0;0.526556;0.0;0.0;60;63;0;1.0;1.938516;2.060395;0.0001;0;0.784314;2.015749;2.089556;0;0.0001;0.0001;1;-0.618601;-0.272912;1;-0.024748;1.367357;0.00098;1.88277;2.057674
1469032007284;0.01;0.0;0;0.526556;0.0;0.0;60;63;0;1.0;1.938516;2.060395;0.0001;0;0.784314;2.015749;2.089556;0;0.0001;0.0001;1;0.149009;-0.409775;1;-0.026275;1.36733;-0.002665;1.883666;2.062025
1469032007294;0.01;0.0;0;0.526556;0.0;0.0;60;63;0;1.0;1.938516;2.060395;0.0001;0;0.784314;2.015749;2.089556;0;0.0001;0.0001;1;-0.912718;-1.602328;1;-0.027847;1.367284;-0.004582;1.884563;2.066377
