time;dt;imu_reseted;gps_position_received;initial_heading;gps_x;gps_y;gps_speed;gps_says_robot_moving;moving_motors;om_gauche;om_droit;meca_position_measure_received;meca_fiab;meca_position_x;meca_position_y;meca_velocity_x;visu_position_measure_received;visu_fiab;visu_position_x;visu_position_y;visu_velocity_measure_received;visu_velocity_x;visu_velocity_y;imu_accel_measure_received;accel_mss_x;accel_mss_y;imu_theta_received;imu_theta;imu_yaw_velocity;kalman_position_x;kalman_position_y
1471008720381;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;0;0.782178;11.708582;-2.979473;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.397395;-0.132974;10.540399;-2.662165
1471008720391;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;1;0.795122;11.670503;-3.01447;1;0.437746;0.021922;0.0;0.0;0.0;1;-2.400046;-0.265099;10.535148;-2.666066
1471008720401;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.401353;-0.13069;10.532286;-2.669128
1471008720411;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;1;1.0;10.619344;-3.06303;0.424746;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.403716;-0.236328;10.529064;-2.67252
1471008720421;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.406042;-0.232542;10.526139;-2.675612
1471008720431;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.407328;-0.128623;10.523205;-2.678694
1471008720441;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.409905;-0.257743;10.520265;-2.681771
1471008720451;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.619344;-3.06303;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.412639;-0.273396;10.517315;-2.684838
1471008720461;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.413988;-0.134841;10.514355;-2.687895
1471008720471;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.795122;11.670503;-3.01447;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.416698;-0.271079;10.511389;-2.690946
1471008720481;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;1;0.752427;11.636497;-3.052839;1;0.403508;0.073535;0.0;0.0;0.0;1;-2.419191;-0.249223;10.51103;-2.696249
1471008720491;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.421131;-0.194079;10.508186;-2.699321
1471008720502;0.011;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.422418;-0.116995;10.505049;-2.702691
1471008720511;0.009;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.424849;-0.270086;10.502476;-2.705442
1471008720521;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.427472;-0.262244;10.499607;-2.708489
1471008720531;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.428686;-0.121413;10.496727;-2.711526
1471008720541;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.431261;-0.257569;10.493842;-2.714556
1471008720551;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.434074;-0.281271;10.490946;-2.717577
1471008720561;0.01;0.0;0;2.522607;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;0;0.752427;11.636497;-3.052839;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.435758;-0.168368;10.488039;-2.720586
1471008720571;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.597514;-3.082799;0.0001;1;0.850746;11.602901;-3.077332;1;0.500865;-0.007594;0.0;0.0;0.0;1;-2.438759;-0.300141;10.479366;-2.72321
1471008720581;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.44019;-0.143098;10.475903;-2.726458
1471008720591;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.442975;-0.278473;10.472433;-2.7297
1471008720601;0.01;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.445406;-0.243129;10.468954;-2.73293
1471008720612;0.011;0.0;0;2.522606;0.0;0.0;1.218;1;1;63;23;1;1.0;10.575265;-3.102098;0.293027;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.446489;-0.098401;10.473446;-2.729235
1471008720621;0.009;0.0;1;2.523621;-8.080177;8.878296;1.315;1;1;63;23;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.448502;-0.223763;10.473004;-2.731027
1471008720631;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.450418;-0.191526;10.470863;-2.733086
1471008720641;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.451282;-0.086431;10.468693;-2.73516
1471008720651;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.575265;-3.102098;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.45255;-0.126837;10.46652;-2.737231
1471008720661;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.454446;-0.189607;10.464343;-2.739298
1471008720671;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.456189;-0.174282;10.462161;-2.741359
1471008720681;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.457012;-0.082278;10.459974;-2.743415
1471008720691;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.458731;-0.171896;10.457785;-2.745467
1471008720701;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;0;0.850746;11.602901;-3.077332;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.459519;-0.078778;10.45559;-2.747514
1471008720711;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;1;0.804762;11.575109;-3.099762;1;0.304815;0.016329;0.0;0.0;0.0;1;-2.461203;-0.168398;10.453216;-2.749555
1471008720721;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.463183;-0.198022;10.45099;-2.751608
1471008720732;0.011;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.464296;-0.101165;10.448535;-2.75386
1471008720741;0.009;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.466635;-0.259866;10.446548;-2.75568
1471008720751;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.469352;-0.27176;10.444334;-2.757695
1471008720761;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.47073;-0.137735;10.442114;-2.759703
1471008720771;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.473873;-0.314373;10.43989;-2.761706
1471008720781;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.476787;-0.291356;10.437658;-2.763702
1471008720792;0.011;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.552631;-3.120942;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.478348;-0.14193;10.435196;-2.765888
1471008720801;0.009;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.529629;-3.139336;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.480847;-0.277714;10.433178;-2.767672
1471008720811;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;0;1.0;10.529629;-3.139336;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.483384;-0.253617;10.43093;-2.769648
1471008720821;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;23;1;1.0;10.529629;-3.139336;0.281814;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.484636;-0.125231;10.429745;-2.770756
1471008720831;0.01;0.0;0;2.523621;0.0;0.0;1.315;1;1;63;24;0;1.0;10.529629;-3.139336;0.0001;0;0.804762;11.575109;-3.099762;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.487013;-0.237727;10.42762;-2.772616
1471008720841;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.529629;-3.139336;0.0001;1;0.842105;11.544308;-3.134959;1;0.281509;0.071709;0.0;0.0;0.0;1;-2.488272;-0.125854;10.428728;-2.778267
1471008720851;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.529629;-3.139336;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.490774;-0.250273;10.426701;-2.780292
1471008720861;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.493289;-0.251417;10.424667;-2.782308
1471008720872;0.011;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.495739;-0.222793;10.422422;-2.784518
1471008720886;0.014;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.498381;-0.188706;10.419554;-2.78732
1471008720892;0.006;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.499641;-0.210035;10.418321;-2.788515
1471008720901;0.009;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.502188;-0.282914;10.416466;-2.790304
1471008720911;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.503391;-0.120347;10.414399;-2.792284
1471008720921;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.505828;-0.243653;10.412327;-2.794258
1471008720932;0.011;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.506286;-3.157295;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.506934;-0.100583;10.410041;-2.796422
1471008720941;0.009;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.482681;-3.174908;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.509133;-0.244329;10.408167;-2.798187
1471008720951;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.482681;-3.174908;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.511589;-0.245636;10.406078;-2.800142
1471008720961;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.512823;-0.123324;10.403982;-2.802089
1471008720971;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.842105;11.544308;-3.134959;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.515274;-0.245166;10.401882;-2.804031
1471008720981;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;1;0.747423;11.498587;-3.170677;1;0.395843;0.035045;0.0;0.0;0.0;1;-2.517843;-0.256828;10.396197;-2.80899
1471008720992;0.011;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.519041;-0.108958;10.393322;-2.811526
1471008721001;0.009;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.521373;-0.259103;10.390966;-2.813596
1471008721012;0.011;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.522443;-0.097222;10.388078;-2.816117
1471008721021;0.009;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;1;1.0;10.458893;-3.192274;0.44175;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.524607;-0.240518;10.379834;-2.822525
1471008721031;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.525468;-0.08604;10.37644;-2.825349
1471008721041;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.527131;-0.166349;10.373042;-2.828167
1471008721051;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.528807;-0.167641;10.369638;-2.830976
1471008721061;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.52969;-0.088287;10.366227;-2.833778
1471008721071;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.531583;-0.189247;10.362812;-2.836574
1471008721081;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.535389;-0.380658;10.359389;-2.839362
1471008721092;0.011;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.535389;0.0;10.355612;-2.842411
1471008721101;0.009;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.5372;-0.201226;10.352519;-2.844903
1471008721111;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.539616;-0.241542;10.349076;-2.847664
1471008721121;0.01;0.0;0;2.52363;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;0;0.747423;11.498587;-3.170677;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.540792;-0.117646;10.345625;-2.850415
1471008721131;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.458893;-3.192274;0.0001;1;0.811518;11.462996;-3.204789;1;0.341352;0.075652;0.0;0.0;0.0;1;-2.543315;-0.252243;10.34718;-2.854854
1471008721141;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.545249;-0.193476;10.344278;-2.857401
1471008721151;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.546551;-0.130177;10.341368;-2.859938
1471008721161;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.549207;-0.26553;10.338452;-2.862469
1471008721171;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.551756;-0.254895;10.335527;-2.864988
1471008721181;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.553114;-0.13584;10.332593;-2.867496
1471008721191;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.555787;-0.267327;10.329654;-2.869996
1471008721201;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.557057;-0.127014;10.326705;-2.872485
1471008721212;0.011;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;0;1.0;10.434796;-3.209208;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.559674;-0.237919;10.323456;-2.875216
1471008721221;0.009;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;24;1;1.0;10.410298;-3.225556;0.294498;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.562153;-0.275422;10.326263;-2.873693
1471008721231;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.563238;-0.108526;10.324025;-2.875665
1471008721241;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.565268;-0.202903;10.321812;-2.877613
1471008721251;0.01;0.0;0;2.523632;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;0;0.811518;11.462996;-3.204789;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.567162;-0.18945;10.319592;-2.879553
1471008721261;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;1;0.78;11.421065;-3.236512;1;0.526763;0.06771;0.0;0.0;0.0;1;-2.568201;-0.103935;10.317639;-2.884018
1471008721271;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.570249;-0.20473;10.314892;-2.88639
1471008721281;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.57233;-0.20818;10.312137;-2.888752
1471008721291;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.410298;-3.225556;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.573453;-0.112302;10.309374;-2.891105
1471008721302;0.011;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.575643;-0.199034;10.306329;-2.893685
1471008721311;0.009;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.576718;-0.119513;10.303831;-2.895787
1471008721321;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.578983;-0.22648;10.301051;-2.898115
1471008721332;0.011;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.581403;-0.21993;10.297984;-2.900666
1471008721341;0.009;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.582557;-0.12832;10.295468;-2.902743
1471008721351;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.584886;-0.232855;10.292666;-2.905044
1471008721361;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.587573;-0.268732;10.289858;-2.907335
1471008721371;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.58886;-0.128687;10.28704;-2.909615
1471008721381;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.78;11.421065;-3.236512;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.59142;-0.255996;10.284218;-2.911887
1471008721391;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;1;0.736041;11.377945;-3.261328;1;0.357791;0.009777;0.0;0.0;0.0;1;-2.592919;-0.149861;10.280195;-2.912274
1471008721401;0.01;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.385555;-3.241531;0.0001;0;0.736041;11.377945;-3.261328;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.59584;-0.292112;10.277323;-2.914449
1471008721428;0.027;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;1;1.0;10.360504;-3.257018;0.284545;0;0.736041;11.377945;-3.261328;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.601486;-0.209118;10.272943;-2.918149
1471008721442;0.014;0.0;0;2.523633;0.0;0.0;1.315;1;1;63;23;0;1.0;10.335237;-3.27215;0.0001;0;0.736041;11.377945;-3.261328;0;0.0001;0.0001;0.0;0.0;0.0;1;-2.604997;-0.250752;10.269769;-2.920616
