time,dt,meca_position_measure_received,meca_position_x,meca_position_y,visu_position_measure_received,visu_position_x,visu_position_y,visu_velocity_measure_received,visu_velocity_x,visu_velocity_y,imu_accel_measure_received,accel_mss_x,accel_mss_y,imu_theta_measure_received,imu_theta,kalman_position_x,kalman_position_y
1466779722268,0.01,0,4.555035,-0.165298,0,5.079208,-0.013801,0,0.0001,0.0001,1,4.024922,-2.150121,1,-0.260036,4.547083,-0.168664
1466779722278,0.01,0,4.555035,-0.165298,0,5.079208,-0.013801,0,0.0001,0.0001,1,4.495609,-1.255337,1,-0.261323,4.545952,-0.169528
1466779722288,0.01,1,4.611967,-0.180411,0,5.079208,-0.013801,0,0.0001,0.0001,1,4.495609,-1.255337,1,-0.262324,4.604464,-0.179339
1466779722299,0.011,0,4.611967,-0.180411,0,5.079208,-0.013801,0,0.0001,0.0001,1,0.572405,0.92595,1,-0.26264,4.603207,-0.180811
1466779722308,0.009,0,4.611967,-0.180411,1,5.116806,-0.021982,1,0.357393,-0.080973,1,-1.333255,-0.040158,1,-0.263406,4.602241,-0.18065
1466779722318,0.01,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,-0.761956,0.550301,1,-0.263854,4.601294,-0.181439
1466779722328,0.01,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,-0.434519,-0.404552,1,-0.264779,4.600349,-0.182214
1466779722338,0.01,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,-0.226427,-0.304506,1,-0.265313,4.5994,-0.18295
1466779722348,0.01,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,0.909805,-0.857316,1,-0.266982,4.598448,-0.18372
1466779722358,0.01,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,2.842938,-1.664159,1,-0.268559,4.597479,-0.184492
1466779722368,0.01,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,2.548341,-1.219634,1,-0.269393,4.596424,-0.185254
1466779722379,0.011,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,-0.356174,-2.208277,1,-0.270995,4.59529,-0.186298
1466779722388,0.009,0,4.611967,-0.180411,0,5.116806,-0.021982,0,0.0001,0.0001,1,0.804588,-0.513071,1,-0.271754,4.594455,-0.187174
1466779722398,0.01,1,4.640372,-0.188193,1,5.172652,-0.032359,1,0.425627,-0.082797,1,-2.836634,-1.597778,1,-0.273156,4.636669,-0.188028
1466779722408,0.01,0,4.640372,-0.188193,0,5.172652,-0.032359,0,0.0001,0.0001,1,-2.417502,0.0001,1,-0.274405,4.635436,-0.188727
1466779722418,0.01,0,4.640372,-0.188193,0,5.172652,-0.032359,0,0.0001,0.0001,1,-2.11067,0.179208,1,-0.275695,4.634192,-0.189669
1466779722432,0.014,0,4.640372,-0.188193,0,5.172652,-0.032359,0,0.0001,0.0001,1,0.285379,0.769658,1,-0.277104,4.632416,-0.190995
1466779722438,0.006,0,4.640372,-0.188193,0,5.172652,-0.032359,0,0.0001,0.0001,1,1.224817,0.016223,1,-0.277832,4.631688,-0.19154
1466779722448,0.01,0,4.640372,-0.188193,0,5.172652,-0.032359,0,0.0001,0.0001,1,1.688094,1.279811,1,-0.278545,4.630452,-0.192424
1466779722458,0.01,0,4.640372,-0.188193,0,5.172652,-0.032359,0,0.0001,0.0001,1,0.975116,0.023783,1,-0.279984,4.629205,-0.19323
1466779722468,0.01,1,4.668701,-0.196247,0,5.172652,-0.032359,0,0.0001,0.0001,1,0.825915,0.260815,1,-0.281436,4.664139,-0.195995
1466779722478,0.01,0,4.668701,-0.196247,0,5.172652,-0.032359,0,0.0001,0.0001,1,0.008269,-0.620151,1,-0.282107,4.66293,-0.196751
1466779722488,0.01,0,4.668701,-0.196247,1,5.210357,-0.044233,1,0.40993,-0.128762,1,0.48269,-0.370062,1,-0.283501,4.661836,-0.198324
1466779722498,0.01,0,4.668701,-0.196247,0,5.210357,-0.044233,0,0.0001,0.0001,1,-0.84368,-0.29937,1,-0.284218,4.660685,-0.199546
1466779722508,0.01,0,4.668701,-0.196247,0,5.210357,-0.044233,0,0.0001,0.0001,1,-0.06913,-0.523416,1,-0.285791,4.659529,-0.200804
1466779722518,0.01,0,4.668701,-0.196247,0,5.210357,-0.044233,0,0.0001,0.0001,1,1.254607,-0.943833,1,-0.286579,4.658368,-0.202083
1466779722528,0.01,0,4.668701,-0.196247,0,5.210357,-0.044233,0,0.0001,0.0001,1,3.109141,-3.074075,1,-0.288345,4.657183,-0.203378
1466779722539,0.011,0,4.668701,-0.196247,0,5.210357,-0.044233,0,0.0001,0.0001,1,2.509659,-0.938486,1,-0.289816,4.655753,-0.204469
1466779722548,0.009,1,4.696955,-0.204563,0,5.210357,-0.044233,0,0.0001,0.0001,1,0.966853,-2.099452,1,-0.291093,4.692678,-0.204705
1466779722558,0.01,0,4.696955,-0.204563,0,5.210357,-0.044233,0,0.0001,0.0001,1,-0.802001,1.119626,1,-0.291638,4.691538,-0.206334
1466779722568,0.01,0,4.696955,-0.204563,0,5.210357,-0.044233,0,0.0001,0.0001,1,1.1916,-0.643908,1,-0.292631,4.690413,-0.208279
1466779722578,0.01,0,4.696955,-0.204563,1,5.249103,-0.050428,1,0.478374,-0.076295,1,-0.146567,1.165872,1,-0.293101,4.688632,-0.207154
1466779722588,0.01,0,4.696955,-0.204563,0,5.249103,-0.050428,0,0.0001,0.0001,1,-0.627407,0.37508,1,-0.294053,4.687259,-0.207852
1466779722598,0.01,0,4.696955,-0.204563,0,5.249103,-0.050428,0,0.0001,0.0001,1,-0.408014,0.171795,1,-0.295133,4.685877,-0.208501
1466779722608,0.01,0,4.696955,-0.204563,0,5.249103,-0.050428,0,0.0001,0.0001,1,-0.334026,-0.753699,1,-0.295717,4.684487,-0.209119
1466779722618,0.01,0,4.696955,-0.204563,0,5.249103,-0.050428,0,0.0001,0.0001,1,1.107034,-1.357683,1,-0.297271,4.683092,-0.209702
1466779722629,0.011,1,4.725134,-0.213126,0,5.249103,-0.050428,0,0.0001,0.0001,1,1.740623,-0.97839,1,-0.298918,4.72073,-0.212845
1466779722638,0.009,0,4.725134,-0.213126,0,5.249103,-0.050428,0,0.0001,0.0001,1,1.902383,-2.264104,1,-0.299745,4.719436,-0.21353
1466779722648,0.01,0,4.725134,-0.213126,0,5.249103,-0.050428,0,0.0001,0.0001,1,1.902383,-2.264104,1,-0.301229,4.717994,-0.214193
1466779722658,0.01,0,4.725134,-0.213126,0,5.249103,-0.050428,0,0.0001,0.0001,1,1.15234,-0.552653,1,-0.302395,4.716562,-0.215052
1466779722668,0.01,0,4.725134,-0.213126,1,5.287229,-0.060764,1,0.419143,-0.112945,1,-0.840266,0.031909,1,-0.302926,4.715493,-0.215539
1466779722679,0.011,0,4.725134,-0.213126,0,5.287229,-0.060764,0,0.0001,0.0001,1,0.714232,0.168527,1,-0.303812,4.714104,-0.21673
1466779722688,0.009,0,4.725134,-0.213126,0,5.287229,-0.060764,0,0.0001,0.0001,1,-1.293426,0.350759,1,-0.304254,4.712962,-0.217703
1466779722698,0.01,0,4.725134,-0.213126,0,5.287229,-0.060764,0,0.0001,0.0001,1,-1.201384,0.817221,1,-0.305257,4.711679,-0.218765
1466779722708,0.01,0,4.725134,-0.213126,0,5.287229,-0.060764,0,0.0001,0.0001,1,-1.500471,0.0001,1,-0.306604,4.710381,-0.219771
1466779722718,0.01,0,4.725134,-0.213126,0,5.287229,-0.060764,0,0.0001,0.0001,1,-0.316101,0.331153,1,-0.307359,4.709056,-0.220737
1466779722728,0.01,1,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,-0.08234,-0.856332,1,-0.309187,4.775111,-0.230133
1466779722743,0.015,0,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,1.365926,-0.56038,1,-0.312291,4.773136,-0.231477
1466779722754,0.011,0,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,2.713343,-1.920681,1,-0.313378,4.77164,-0.232606
1466779722758,0.004,0,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,5.024609,-1.351446,1,-0.314402,4.771093,-0.233024
1466779722768,0.01,0,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,2.593621,-4.051574,1,-0.316373,4.769419,-0.234099
1466779722778,0.01,0,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,3.675853,-1.68039,1,-0.317322,4.768025,-0.234709
1466779722788,0.01,0,4.781291,-0.230905,0,5.287229,-0.060764,0,0.0001,0.0001,1,0.123708,-2.384186,1,-0.318943,4.766578,-0.236204
1466779722798,0.01,0,4.781291,-0.230905,1,5.324363,-0.069912,1,0.325265,-0.082127,1,-0.068715,-0.549722,1,-0.320438,4.766313,-0.231766
1466779722808,0.01,0,4.781291,-0.230905,0,5.324363,-0.069912,0,0.0001,0.0001,1,-0.595292,-0.386418,1,-0.321182,4.765283,-0.232542
1466779722819,0.011,1,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,1.206305,0.451279,1,-0.322617,4.805154,-0.239445
1466779722828,0.009,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,1.112172,0.075147,1,-0.324018,4.8042,-0.240236
1466779722838,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,2.122044,0.031207,1,-0.324708,4.803143,-0.241091
1466779722848,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,1.236718,-0.775126,1,-0.326047,4.80205,-0.241938
1466779722858,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,2.085707,-1.349012,1,-0.327211,4.801013,-0.242759
1466779722868,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,-0.57449,-0.745829,1,-0.327736,4.79995,-0.243594
1466779722878,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,-0.677028,-1.600248,1,-0.328721,4.798965,-0.244594
1466779722888,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,-1.930843,-0.43698,1,-0.329731,4.797968,-0.245587
1466779722898,0.01,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,-2.277157,-0.892554,1,-0.330306,4.796912,-0.246812
1466779722909,0.011,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,-2.236007,-0.567514,1,-0.331448,4.795688,-0.248181
1466779722924,0.015,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,-1.632365,-1.5576,1,-0.333556,4.793931,-0.250192
1466779722928,0.004,0,4.809289,-0.240046,0,5.324363,-0.069912,0,0.0001,0.0001,1,0.734995,-0.251711,1,-0.333556,4.793488,-0.250756
1466779722938,0.01,0,4.809289,-0.240046,1,5.380729,-0.087422,1,0.367263,-0.118062,1,1.270291,-0.211715,1,-0.335061,4.79169,-0.249609
1466779722948,0.01,0,4.809289,-0.240046,0,5.380729,-0.087422,0,0.0001,0.0001,1,0.063783,0.589994,1,-0.335805,4.790462,-0.250728
1466779722958,0.01,0,4.809289,-0.240046,0,5.380729,-0.087422,0,0.0001,0.0001,1,-0.359877,-0.052482,1,-0.337478,4.789267,-0.25185
1466779722968,0.01,0,4.809289,-0.240046,0,5.380729,-0.087422,0,0.0001,0.0001,1,-1.110042,-0.382773,1,-0.339185,4.788065,-0.252939
1466779722978,0.01,0,4.809289,-0.240046,0,5.380729,-0.087422,0,0.0001,0.0001,1,-1.187427,-0.664295,1,-0.340068,4.786837,-0.254024
1466779722988,0.01,1,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,-1.210481,-0.596469,1,-0.342147,4.860686,-0.259296
1466779722998,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,2.487342,-0.795134,1,-0.344237,4.859423,-0.26046
1466779723008,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,0.204305,-1.394083,1,-0.34637,4.858077,-0.261666
1466779723018,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,4.382925,0.10408,1,-0.347474,4.85683,-0.26289
1466779723028,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,2.403211,-2.467813,1,-0.34944,4.8553,-0.26431
1466779723038,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,2.043983,1.909951,1,-0.350279,4.853993,-0.265507
1466779723048,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,3.759815,-3.256909,1,-0.351367,4.852741,-0.267008
1466779723058,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,3.759815,-3.256909,1,-0.351802,4.851357,-0.268078
1466779723068,0.01,0,4.864877,-0.259527,0,5.380729,-0.087422,0,0.0001,0.0001,1,-0.473959,-0.801422,1,-0.352573,4.850018,-0.269357
1466779723078,0.01,1,4.892568,-0.269558,1,5.437989,-0.104654,1,0.396531,-0.123289,1,-1.578166,0.609245,1,-0.352898,4.888432,-0.269222
1466779723088,0.01,1,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,-1.374632,-0.170058,1,-0.353963,4.908796,-0.276529
1466779723098,0.01,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,-1.009962,-0.562803,1,-0.354836,4.907379,-0.277653
1466779723108,0.01,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,-0.744371,-0.372185,1,-0.355458,4.905957,-0.278777
1466779723118,0.01,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,1.261482,-2.457147,1,-0.357434,4.904529,-0.279953
1466779723128,0.01,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,3.775879,-1.467807,1,-0.358353,4.903069,-0.280928
1466779723138,0.01,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,2.325397,-1.578323,1,-0.36033,4.90142,-0.282247
1466779723158,0.02,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,0.532063,-2.023926,1,-0.36306,4.898261,-0.284896
1466779723166,0.008,0,4.9202,-0.279752,0,5.437989,-0.104654,0,0.0001,0.0001,1,-3.05584,0.129823,1,-0.363769,4.897189,-0.286254
1466779723173,0.007,0,4.9202,-0.279752,1,5.49668,-0.116814,1,0.598026,-0.128196,1,-3.05584,0.129823,1,-0.365351,4.892954,-0.284357
1466779723181,0.008,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,-1.602337,-0.122583,1,-0.366105,4.891164,-0.285325
1466779723188,0.007,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,-0.955942,-0.164818,1,-0.366972,4.88964,-0.286166
1466779723199,0.011,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,-0.093074,-0.448449,1,-0.368982,4.887241,-0.287495
1466779723208,0.009,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,1.901289,0.246321,1,-0.369913,4.885273,-0.28859
1466779723219,0.011,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,0.617973,1.169735,1,-0.37197,4.882793,-0.289968
1466779723228,0.009,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,-0.388911,0.289777,1,-0.374014,4.880826,-0.29103
1466779723239,0.011,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,-0.671024,0.485077,1,-0.374987,4.878422,-0.292282
1466779723248,0.009,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,1.330073,-1.520084,1,-0.376904,4.876442,-0.293277
1466779723258,0.01,0,4.9202,-0.279752,0,5.49668,-0.116814,0,0.0001,0.0001,1,2.402571,-1.131981,1,-0.377832,4.874202,-0.294268
1466779723268,0.01,1,4.947693,-0.290314,1,5.534143,-0.129455,1,0.416043,-0.141089,1,1.885353,-3.179775,1,-0.379657,4.943985,-0.290573
1466779723278,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,0.662052,-3.682666,1,-0.38052,4.942356,-0.291442
1466779723288,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,-0.839527,-0.924697,1,-0.382262,4.940807,-0.292426
1466779723298,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,-2.556289,-1.063235,1,-0.383792,4.939256,-0.294249
1466779723308,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,-1.629592,0.193999,1,-0.384565,4.937589,-0.296169
1466779723318,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,-0.645667,-0.07486,1,-0.386892,4.935945,-0.298222
1466779723328,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,1.69668,0.535794,1,-0.387664,4.934312,-0.300263
1466779723338,0.01,0,4.947693,-0.290314,0,5.534143,-0.129455,0,0.0001,0.0001,1,2.163349,0.206791,1,-0.388448,4.932628,-0.302296
1466779723348,0.01,1,4.97499,-0.301372,1,5.568576,-0.141264,1,0.370224,-0.127029,1,1.693353,0.221944,1,-0.390098,4.970628,-0.30138
1466779723358,0.01,0,4.97499,-0.301372,0,5.568576,-0.141264,0,0.0001,0.0001,1,0.373673,0.118482,1,-0.391633,4.969159,-0.302568
1466779723368,0.01,0,4.97499,-0.301372,0,5.568576,-0.141264,0,0.0001,0.0001,1,-1.026783,-0.069612,1,-0.392388,4.967759,-0.303739
1466779723378,0.01,1,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,-0.919373,0.057979,1,-0.39402,4.994893,-0.31104
1466779723388,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,-0.987983,-0.292736,1,-0.395732,4.993464,-0.312206
1466779723398,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,1.682357,-1.320331,1,-0.396964,4.992017,-0.313364
1466779723408,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,2.102958,-0.450634,1,-0.39885,4.990523,-0.314483
1466779723418,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,1.243597,-1.764723,1,-0.399834,4.98901,-0.315763
1466779723428,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,1.402371,-0.198918,1,-0.401619,4.987573,-0.316977
1466779723438,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,0.192975,0.324549,1,-0.4024,4.986147,-0.318449
1466779723448,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,0.382432,-0.282271,1,-0.403687,4.984773,-0.319942
1466779723458,0.01,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,-0.228062,0.388549,1,-0.404913,4.983398,-0.321413
1466779723469,0.011,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,-0.576377,-0.765759,1,-0.405557,4.981889,-0.323047
1466779723478,0.009,0,5.002212,-0.312614,0,5.568576,-0.141264,0,0.0001,0.0001,1,0.064253,-0.594342,1,-0.407103,4.980646,-0.324346
1466779723488,0.01,0,5.002212,-0.312614,1,5.604911,-0.151729,1,0.37419,-0.109256,1,-2.803095,-0.543884,1,-0.407884,4.978693,-0.322289
1466779723498,0.01,1,5.029328,-0.32411,0,5.604911,-0.151729,0,0.0001,0.0001,1,-2.525279,-0.553241,1,-0.409786,5.025543,-0.32405
1466779723509,0.011,0,5.029328,-0.32411,0,5.604911,-0.151729,0,0.0001,0.0001,1,-1.21037,-0.097183,1,-0.412076,5.02371,-0.325194
1466779723518,0.009,0,5.029328,-0.32411,0,5.604911,-0.151729,0,0.0001,0.0001,1,-0.063473,-1.015575,1,-0.41328,5.022262,-0.326185
1466779723528,0.01,1,5.056313,-0.33591,0,5.604911,-0.151729,0,0.0001,0.0001,1,-1.016375,-0.2106,1,-0.41566,5.049078,-0.334156
1466779723538,0.01,0,5.056313,-0.33591,0,5.604911,-0.151729,0,0.0001,0.0001,1,1.284802,-1.154314,1,-0.41687,5.047449,-0.335346
1466779723548,0.01,0,5.056313,-0.33591,0,5.604911,-0.151729,0,0.0001,0.0001,1,1.963303,-0.513024,1,-0.419125,5.045791,-0.33651
1466779723560,0.012,0,5.056313,-0.33591,0,5.604911,-0.151729,0,0.0001,0.0001,1,4.419752,-1.185534,1,-0.421189,5.043733,-0.338057
1466779723568,0.008,0,5.056313,-0.33591,0,5.604911,-0.151729,0,0.0001,0.0001,1,-0.151204,-0.583215,1,-0.422124,5.042238,-0.33911
1466779723578,0.01,0,5.056313,-0.33591,0,5.604911,-0.151729,0,0.0001,0.0001,1,0.353296,-0.84577,1,-0.423819,5.040703,-0.34053
1466779723588,0.01,0,5.056313,-0.33591,1,5.656956,-0.169521,1,0.399354,-0.139731,1,-1.889974,-0.21214,1,-0.425444,5.038742,-0.340868
1466779723598,0.01,0,5.056313,-0.33591,0,5.656956,-0.169521,0,0.0001,0.0001,1,-1.211954,-0.055509,1,-0.426287,5.037034,-0.342143
1466779723615,0.017,1,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,1.580677,1.096796,1,-0.428893,5.078174,-0.3476
1466779723618,0.003,0,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,1.580677,1.096796,1,-0.428893,5.077655,-0.347984
1466779723628,0.01,0,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,2.242449,0.446865,1,-0.430558,5.075892,-0.349201
1466779723639,0.011,0,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,0.083178,0.133084,1,-0.432177,5.073918,-0.350489
1466779723648,0.009,0,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,-0.395075,0.465311,1,-0.432951,5.072429,-0.351512
1466779723658,0.01,0,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,2.338942,-0.648141,1,-0.434479,5.070773,-0.35263
1466779723668,0.01,0,5.083183,-0.34797,0,5.656956,-0.169521,0,0.0001,0.0001,1,2.113218,-2.311332,1,-0.435973,5.069008,-0.353705
1466779723678,0.01,0,5.083183,-0.34797,1,5.692031,-0.181667,1,0.373204,-0.129028,1,0.808039,-2.987294,1,-0.436699,5.067352,-0.354014
1466779723688,0.01,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,-1.594184,-2.089348,1,-0.438246,5.06576,-0.3548
1466779723698,0.01,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,-3.104436,-1.564251,1,-0.43979,5.064142,-0.356005
1466779723709,0.011,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,-0.597103,-0.202408,1,-0.440587,5.062154,-0.357611
1466779723718,0.009,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,0.496138,-0.285016,1,-0.441399,5.060648,-0.359153
1466779723728,0.01,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,2.277851,0.384216,1,-0.443626,5.058965,-0.360886
1466779723738,0.01,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,0.037682,-0.876098,1,-0.445394,5.057193,-0.362637
1466779723751,0.013,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,0.100068,0.181942,1,-0.447248,5.055054,-0.36484
1466779723758,0.007,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,-1.711492,-0.216395,1,-0.448186,5.053901,-0.366106
1466779723768,0.01,0,5.083183,-0.34797,0,5.692031,-0.181667,0,0.0001,0.0001,1,0.516634,0.009393,1,-0.44913,5.052199,-0.367907
1466779723778,0.01,1,5.109841,-0.360489,0,5.692031,-0.181667,0,0.0001,0.0001,1,1.1944,-0.458003,1,-0.451036,5.106705,-0.360976
1466779723788,0.01,0,5.109841,-0.360489,0,5.692031,-0.181667,0,0.0001,0.0001,1,0.394837,-1.50589,1,-0.453016,5.105005,-0.362778
1466779723798,0.01,0,5.109841,-0.360489,0,5.692031,-0.181667,0,0.0001,0.0001,1,-0.762321,-0.20705,1,-0.454017,5.103344,-0.364538
1466779723808,0.01,1,5.136321,-0.373382,1,5.723076,-0.192773,1,0.313304,-0.112975,1,-1.391084,-1.035914,1,-0.456141,5.129478,-0.371461
1466779723818,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,0.071516,0.858194,1,-0.458297,5.128052,-0.372448
1466779723828,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,0.419088,0.678922,1,-0.459411,5.126634,-0.37352
1466779723838,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,2.252997,2.252997,1,-0.46169,5.125209,-0.374532
1466779723848,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,-0.110601,0.884811,1,-0.462782,5.123693,-0.375302
1466779723858,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,0.87683,-0.346117,1,-0.464724,5.122312,-0.37607
1466779723868,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,1.848374,-3.320227,1,-0.466506,5.120911,-0.376799
1466779723878,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,1.387877,-2.806258,1,-0.468094,5.119468,-0.377126
1466779723888,0.01,0,5.136321,-0.373382,0,5.723076,-0.192773,0,0.0001,0.0001,1,-4.056084,-3.242199,1,-0.468905,5.118092,-0.377785
1466779723898,0.01,1,5.188936,-0.399864,0,5.723076,-0.192773,0,0.0001,0.0001,1,-2.745862,-0.112076,1,-0.47044,5.182232,-0.397903
1466779723908,0.01,0,5.188936,-0.399864,0,5.723076,-0.192773,0,0.0001,0.0001,1,-0.589415,0.325195,1,-0.472026,5.180677,-0.399401
1466779723918,0.01,0,5.188936,-0.399864,0,5.723076,-0.192773,0,0.0001,0.0001,1,1.915585,-0.228727,1,-0.472852,5.179224,-0.400917
1466779723928,0.01,0,5.188936,-0.399864,0,5.723076,-0.192773,0,0.0001,0.0001,1,1.684732,0.846557,1,-0.474611,5.177694,-0.402414
1466779723938,0.01,0,5.188936,-0.399864,0,5.723076,-0.192773,0,0.0001,0.0001,1,-0.043354,0.546259,1,-0.475492,5.176206,-0.403895
1466779723948,0.01,0,5.188936,-0.399864,1,5.752431,-0.20624,1,0.216323,-0.102162,1,1.122448,1.070756,1,-0.478086,5.176457,-0.403291
1466779723965,0.017,0,5.188936,-0.399864,0,5.752431,-0.20624,0,0.0001,0.0001,1,2.860654,-0.091395,1,-0.479836,5.174665,-0.40471
1466779723969,0.004,0,5.188936,-0.399864,0,5.752431,-0.20624,0,0.0001,0.0001,1,2.860654,-0.091395,1,-0.480638,5.174251,-0.405022
1466779723978,0.009,0,5.188936,-0.399864,0,5.752431,-0.20624,0,0.0001,0.0001,1,2.860654,-0.091395,1,-0.481456,5.173248,-0.405724
